年,月,地域区分,データ区分,地域コード,地域名称,人数
2021,1,都道府県,観光来訪者数,1,北海道,1585278
2021,1,都道府県,観光来訪者数,2,青森県,374381
2021,1,都道府県,観光来訪者数,3,岩手県,439588
2021,1,都道府県,観光来訪者数,4,宮城県,899591
2021,1,都道府県,観光来訪者数,5,秋田県,308535
2021,1,都道府県,観光来訪者数,6,山形県,351143
2021,1,都道府県,観光来訪者数,7,福島県,821882
2021,1,都道府県,観光来訪者数,8,茨城県,1224689
2021,1,都道府県,観光来訪者数,9,栃木県,1338365
2021,1,都道府県,観光来訪者数,10,群馬県,1030539
2021,1,都道府県,観光来訪者数,11,埼玉県,1381012
2021,1,都道府県,観光来訪者数,12,千葉県,2484169
2021,1,都道府県,観光来訪者数,13,東京都,4842282
2021,1,都道府県,観光来訪者数,14,神奈川県,1699616
2021,1,都道府県,観光来訪者数,15,新潟県,961282
2021,1,都道府県,観光来訪者数,16,富山県,211544
2021,1,都道府県,観光来訪者数,17,石川県,338745
2021,1,都道府県,観光来訪者数,18,福井県,228140
2021,1,都道府県,観光来訪者数,19,山梨県,591326
2021,1,都道府県,観光来訪者数,20,長野県,1772236
2021,1,都道府県,観光来訪者数,21,岐阜県,1145631
2021,1,都道府県,観光来訪者数,22,静岡県,2466595
2021,1,都道府県,観光来訪者数,23,愛知県,1794310
2021,1,都道府県,観光来訪者数,24,三重県,1027771
2021,1,都道府県,観光来訪者数,25,滋賀県,775990
2021,1,都道府県,観光来訪者数,26,京都府,1251941
2021,1,都道府県,観光来訪者数,27,大阪府,1967634
2021,1,都道府県,観光来訪者数,28,兵庫県,2567446
2021,1,都道府県,観光来訪者数,29,奈良県,716018
2021,1,都道府県,観光来訪者数,30,和歌山県,416410
2021,1,都道府県,観光来訪者数,31,鳥取県,194172
2021,1,都道府県,観光来訪者数,32,島根県,364869
2021,1,都道府県,観光来訪者数,33,岡山県,865185
2021,1,都道府県,観光来訪者数,34,広島県,885662
2021,1,都道府県,観光来訪者数,35,山口県,552075
2021,1,都道府県,観光来訪者数,36,徳島県,288077
2021,1,都道府県,観光来訪者数,37,香川県,312761
2021,1,都道府県,観光来訪者数,38,愛媛県,441905
2021,1,都道府県,観光来訪者数,39,高知県,253703
2021,1,都道府県,観光来訪者数,40,福岡県,1414178
2021,1,都道府県,観光来訪者数,41,佐賀県,434895
2021,1,都道府県,観光来訪者数,42,長崎県,255433
2021,1,都道府県,観光来訪者数,43,熊本県,813109
2021,1,都道府県,観光来訪者数,44,大分県,643879
2021,1,都道府県,観光来訪者数,45,宮崎県,403925
2021,1,都道府県,観光来訪者数,46,鹿児島県,557816
2021,1,都道府県,観光来訪者数,47,沖縄県,472074
2021,2,都道府県,観光来訪者数,1,北海道,1620135
2021,2,都道府県,観光来訪者数,2,青森県,392537
2021,2,都道府県,観光来訪者数,3,岩手県,446793
2021,2,都道府県,観光来訪者数,4,宮城県,884677
2021,2,都道府県,観光来訪者数,5,秋田県,369896
2021,2,都道府県,観光来訪者数,6,山形県,376470
2021,2,都道府県,観光来訪者数,7,福島県,841942
2021,2,都道府県,観光来訪者数,8,茨城県,1261304
2021,2,都道府県,観光来訪者数,9,栃木県,1372801
2021,2,都道府県,観光来訪者数,10,群馬県,1103474
2021,2,都道府県,観光来訪者数,11,埼玉県,1484907
2021,2,都道府県,観光来訪者数,12,千葉県,2354147
2021,2,都道府県,観光来訪者数,13,東京都,5056299
2021,2,都道府県,観光来訪者数,14,神奈川県,1875420
2021,2,都道府県,観光来訪者数,15,新潟県,1268761
2021,2,都道府県,観光来訪者数,16,富山県,299281
2021,2,都道府県,観光来訪者数,17,石川県,446722
2021,2,都道府県,観光来訪者数,18,福井県,339824
2021,2,都道府県,観光来訪者数,19,山梨県,593369
2021,2,都道府県,観光来訪者数,20,長野県,1891673
2021,2,都道府県,観光来訪者数,21,岐阜県,1334608
2021,2,都道府県,観光来訪者数,22,静岡県,2559812
2021,2,都道府県,観光来訪者数,23,愛知県,1888976
2021,2,都道府県,観光来訪者数,24,三重県,961011
2021,2,都道府県,観光来訪者数,25,滋賀県,893952
2021,2,都道府県,観光来訪者数,26,京都府,1227186
2021,2,都道府県,観光来訪者数,27,大阪府,1905883
2021,2,都道府県,観光来訪者数,28,兵庫県,2666718
2021,2,都道府県,観光来訪者数,29,奈良県,701514
2021,2,都道府県,観光来訪者数,30,和歌山県,405831
2021,2,都道府県,観光来訪者数,31,鳥取県,245993
2021,2,都道府県,観光来訪者数,32,島根県,389657
2021,2,都道府県,観光来訪者数,33,岡山県,906003
2021,2,都道府県,観光来訪者数,34,広島県,1031646
2021,2,都道府県,観光来訪者数,35,山口県,637223
2021,2,都道府県,観光来訪者数,36,徳島県,277880
2021,2,都道府県,観光来訪者数,37,香川県,289557
2021,2,都道府県,観光来訪者数,38,愛媛県,499119
2021,2,都道府県,観光来訪者数,39,高知県,298060
2021,2,都道府県,観光来訪者数,40,福岡県,1504653
2021,2,都道府県,観光来訪者数,41,佐賀県,440338
2021,2,都道府県,観光来訪者数,42,長崎県,287149
2021,2,都道府県,観光来訪者数,43,熊本県,845786
2021,2,都道府県,観光来訪者数,44,大分県,632292
2021,2,都道府県,観光来訪者数,45,宮崎県,417383
2021,2,都道府県,観光来訪者数,46,鹿児島県,537250
2021,2,都道府県,観光来訪者数,47,沖縄県,429927
2021,3,都道府県,観光来訪者数,1,北海道,2038361
2021,3,都道府県,観光来訪者数,2,青森県,497693
2021,3,都道府県,観光来訪者数,3,岩手県,569989
2021,3,都道府県,観光来訪者数,4,宮城県,1028168
2021,3,都道府県,観光来訪者数,5,秋田県,445406
2021,3,都道府県,観光来訪者数,6,山形県,460732
2021,3,都道府県,観光来訪者数,7,福島県,1049482
2021,3,都道府県,観光来訪者数,8,茨城県,1568963
2021,3,都道府県,観光来訪者数,9,栃木県,1828210
2021,3,都道府県,観光来訪者数,10,群馬県,1261990
2021,3,都道府県,観光来訪者数,11,埼玉県,1765600
2021,3,都道府県,観光来訪者数,12,千葉県,2661629
2021,3,都道府県,観光来訪者数,13,東京都,6819711
2021,3,都道府県,観光来訪者数,14,神奈川県,2392634
2021,3,都道府県,観光来訪者数,15,新潟県,1375401
2021,3,都道府県,観光来訪者数,16,富山県,393290
2021,3,都道府県,観光来訪者数,17,石川県,612824
2021,3,都道府県,観光来訪者数,18,福井県,441654
2021,3,都道府県,観光来訪者数,19,山梨県,846899
2021,3,都道府県,観光来訪者数,20,長野県,1991582
2021,3,都道府県,観光来訪者数,21,岐阜県,1536793
2021,3,都道府県,観光来訪者数,22,静岡県,3160569
2021,3,都道府県,観光来訪者数,23,愛知県,2579684
2021,3,都道府県,観光来訪者数,24,三重県,1368030
2021,3,都道府県,観光来訪者数,25,滋賀県,998541
2021,3,都道府県,観光来訪者数,26,京都府,2147173
2021,3,都道府県,観光来訪者数,27,大阪府,2824773
2021,3,都道府県,観光来訪者数,28,兵庫県,3537586
2021,3,都道府県,観光来訪者数,29,奈良県,953542
2021,3,都道府県,観光来訪者数,30,和歌山県,628457
2021,3,都道府県,観光来訪者数,31,鳥取県,329226
2021,3,都道府県,観光来訪者数,32,島根県,557656
2021,3,都道府県,観光来訪者数,33,岡山県,1155801
2021,3,都道府県,観光来訪者数,34,広島県,1399969
2021,3,都道府県,観光来訪者数,35,山口県,766357
2021,3,都道府県,観光来訪者数,36,徳島県,390294
2021,3,都道府県,観光来訪者数,37,香川県,432136
2021,3,都道府県,観光来訪者数,38,愛媛県,619572
2021,3,都道府県,観光来訪者数,39,高知県,401040
2021,3,都道府県,観光来訪者数,40,福岡県,2046791
2021,3,都道府県,観光来訪者数,41,佐賀県,542142
2021,3,都道府県,観光来訪者数,42,長崎県,492446
2021,3,都道府県,観光来訪者数,43,熊本県,1249720
2021,3,都道府県,観光来訪者数,44,大分県,903226
2021,3,都道府県,観光来訪者数,45,宮崎県,610797
2021,3,都道府県,観光来訪者数,46,鹿児島県,715486
2021,3,都道府県,観光来訪者数,47,沖縄県,625863
2021,4,都道府県,観光来訪者数,1,北海道,2181538
2021,4,都道府県,観光来訪者数,2,青森県,727268
2021,4,都道府県,観光来訪者数,3,岩手県,647405
2021,4,都道府県,観光来訪者数,4,宮城県,1079791
2021,4,都道府県,観光来訪者数,5,秋田県,563205
2021,4,都道府県,観光来訪者数,6,山形県,469742
2021,4,都道府県,観光来訪者数,7,福島県,1199411
2021,4,都道府県,観光来訪者数,8,茨城県,1803142
2021,4,都道府県,観光来訪者数,9,栃木県,2040322
2021,4,都道府県,観光来訪者数,10,群馬県,1301900
2021,4,都道府県,観光来訪者数,11,埼玉県,1979180
2021,4,都道府県,観光来訪者数,12,千葉県,3186609
2021,4,都道府県,観光来訪者数,13,東京都,6469236
2021,4,都道府県,観光来訪者数,14,神奈川県,2566817
2021,4,都道府県,観光来訪者数,15,新潟県,1279771
2021,4,都道府県,観光来訪者数,16,富山県,467237
2021,4,都道府県,観光来訪者数,17,石川県,590081
2021,4,都道府県,観光来訪者数,18,福井県,390139
2021,4,都道府県,観光来訪者数,19,山梨県,988435
2021,4,都道府県,観光来訪者数,20,長野県,1696734
2021,4,都道府県,観光来訪者数,21,岐阜県,1541391
2021,4,都道府県,観光来訪者数,22,静岡県,3071910
2021,4,都道府県,観光来訪者数,23,愛知県,2477327
2021,4,都道府県,観光来訪者数,24,三重県,1236932
2021,4,都道府県,観光来訪者数,25,滋賀県,979781
2021,4,都道府県,観光来訪者数,26,京都府,1496138
2021,4,都道府県,観光来訪者数,27,大阪府,2138780
2021,4,都道府県,観光来訪者数,28,兵庫県,2785270
2021,4,都道府県,観光来訪者数,29,奈良県,915919
2021,4,都道府県,観光来訪者数,30,和歌山県,531834
2021,4,都道府県,観光来訪者数,31,鳥取県,312374
2021,4,都道府県,観光来訪者数,32,島根県,519713
2021,4,都道府県,観光来訪者数,33,岡山県,1110917
2021,4,都道府県,観光来訪者数,34,広島県,1406986
2021,4,都道府県,観光来訪者数,35,山口県,741977
2021,4,都道府県,観光来訪者数,36,徳島県,358873
2021,4,都道府県,観光来訪者数,37,香川県,373349
2021,4,都道府県,観光来訪者数,38,愛媛県,430727
2021,4,都道府県,観光来訪者数,39,高知県,375755
2021,4,都道府県,観光来訪者数,40,福岡県,1994689
2021,4,都道府県,観光来訪者数,41,佐賀県,552588
2021,4,都道府県,観光来訪者数,42,長崎県,490186
2021,4,都道府県,観光来訪者数,43,熊本県,1223175
2021,4,都道府県,観光来訪者数,44,大分県,906738
2021,4,都道府県,観光来訪者数,45,宮崎県,544926
2021,4,都道府県,観光来訪者数,46,鹿児島県,682230
2021,4,都道府県,観光来訪者数,47,沖縄県,562359
2021,5,都道府県,観光来訪者数,1,北海道,2562212
2021,5,都道府県,観光来訪者数,2,青森県,754616
2021,5,都道府県,観光来訪者数,3,岩手県,819344
2021,5,都道府県,観光来訪者数,4,宮城県,1432204
2021,5,都道府県,観光来訪者数,5,秋田県,688644
2021,5,都道府県,観光来訪者数,6,山形県,669605
2021,5,都道府県,観光来訪者数,7,福島県,1266734
2021,5,都道府県,観光来訪者数,8,茨城県,1962281
2021,5,都道府県,観光来訪者数,9,栃木県,2216574
2021,5,都道府県,観光来訪者数,10,群馬県,1370995
2021,5,都道府県,観光来訪者数,11,埼玉県,2317218
2021,5,都道府県,観光来訪者数,12,千葉県,3385418
2021,5,都道府県,観光来訪者数,13,東京都,4430321
2021,5,都道府県,観光来訪者数,14,神奈川県,2926288
2021,5,都道府県,観光来訪者数,15,新潟県,1567644
2021,5,都道府県,観光来訪者数,16,富山県,479938
2021,5,都道府県,観光来訪者数,17,石川県,589473
2021,5,都道府県,観光来訪者数,18,福井県,439931
2021,5,都道府県,観光来訪者数,19,山梨県,1258875
2021,5,都道府県,観光来訪者数,20,長野県,1884663
2021,5,都道府県,観光来訪者数,21,岐阜県,1655657
2021,5,都道府県,観光来訪者数,22,静岡県,3467721
2021,5,都道府県,観光来訪者数,23,愛知県,2573107
2021,5,都道府県,観光来訪者数,24,三重県,1197782
2021,5,都道府県,観光来訪者数,25,滋賀県,1066493
2021,5,都道府県,観光来訪者数,26,京都府,990619
2021,5,都道府県,観光来訪者数,27,大阪府,1228126
2021,5,都道府県,観光来訪者数,28,兵庫県,2365649
2021,5,都道府県,観光来訪者数,29,奈良県,838371
2021,5,都道府県,観光来訪者数,30,和歌山県,583839
2021,5,都道府県,観光来訪者数,31,鳥取県,391187
2021,5,都道府県,観光来訪者数,32,島根県,590090
2021,5,都道府県,観光来訪者数,33,岡山県,914119
2021,5,都道府県,観光来訪者数,34,広島県,1285124
2021,5,都道府県,観光来訪者数,35,山口県,792336
2021,5,都道府県,観光来訪者数,36,徳島県,360609
2021,5,都道府県,観光来訪者数,37,香川県,333445
2021,5,都道府県,観光来訪者数,38,愛媛県,431475
2021,5,都道府県,観光来訪者数,39,高知県,440035
2021,5,都道府県,観光来訪者数,40,福岡県,1676920
2021,5,都道府県,観光来訪者数,41,佐賀県,555515
2021,5,都道府県,観光来訪者数,42,長崎県,436099
2021,5,都道府県,観光来訪者数,43,熊本県,1149150
2021,5,都道府県,観光来訪者数,44,大分県,878034
2021,5,都道府県,観光来訪者数,45,宮崎県,529342
2021,5,都道府県,観光来訪者数,46,鹿児島県,750908
2021,5,都道府県,観光来訪者数,47,沖縄県,542725
2021,6,都道府県,観光来訪者数,1,北海道,2103151
2021,6,都道府県,観光来訪者数,2,青森県,628547
2021,6,都道府県,観光来訪者数,3,岩手県,624291
2021,6,都道府県,観光来訪者数,4,宮城県,1236621
2021,6,都道府県,観光来訪者数,5,秋田県,637986
2021,6,都道府県,観光来訪者数,6,山形県,683144
2021,6,都道府県,観光来訪者数,7,福島県,1073103
2021,6,都道府県,観光来訪者数,8,茨城県,1493210
2021,6,都道府県,観光来訪者数,9,栃木県,1653470
2021,6,都道府県,観光来訪者数,10,群馬県,1023568
2021,6,都道府県,観光来訪者数,11,埼玉県,1658566
2021,6,都道府県,観光来訪者数,12,千葉県,2533857
2021,6,都道府県,観光来訪者数,13,東京都,6243150
2021,6,都道府県,観光来訪者数,14,神奈川県,2406800
2021,6,都道府県,観光来訪者数,15,新潟県,1244176
2021,6,都道府県,観光来訪者数,16,富山県,349495
2021,6,都道府県,観光来訪者数,17,石川県,452640
2021,6,都道府県,観光来訪者数,18,福井県,356487
2021,6,都道府県,観光来訪者数,19,山梨県,854644
2021,6,都道府県,観光来訪者数,20,長野県,1332681
2021,6,都道府県,観光来訪者数,21,岐阜県,1205693
2021,6,都道府県,観光来訪者数,22,静岡県,2538360
2021,6,都道府県,観光来訪者数,23,愛知県,2126612
2021,6,都道府県,観光来訪者数,24,三重県,918353
2021,6,都道府県,観光来訪者数,25,滋賀県,816497
2021,6,都道府県,観光来訪者数,26,京都府,1283064
2021,6,都道府県,観光来訪者数,27,大阪府,1908277
2021,6,都道府県,観光来訪者数,28,兵庫県,2524038
2021,6,都道府県,観光来訪者数,29,奈良県,728114
2021,6,都道府県,観光来訪者数,30,和歌山県,452411
2021,6,都道府県,観光来訪者数,31,鳥取県,301155
2021,6,都道府県,観光来訪者数,32,島根県,405796
2021,6,都道府県,観光来訪者数,33,岡山県,698857
2021,6,都道府県,観光来訪者数,34,広島県,914874
2021,6,都道府県,観光来訪者数,35,山口県,594055
2021,6,都道府県,観光来訪者数,36,徳島県,296967
2021,6,都道府県,観光来訪者数,37,香川県,256943
2021,6,都道府県,観光来訪者数,38,愛媛県,482489
2021,6,都道府県,観光来訪者数,39,高知県,264003
2021,6,都道府県,観光来訪者数,40,福岡県,1391791
2021,6,都道府県,観光来訪者数,41,佐賀県,453711
2021,6,都道府県,観光来訪者数,42,長崎県,329904
2021,6,都道府県,観光来訪者数,43,熊本県,861488
2021,6,都道府県,観光来訪者数,44,大分県,647944
2021,6,都道府県,観光来訪者数,45,宮崎県,456701
2021,6,都道府県,観光来訪者数,46,鹿児島県,461580
2021,6,都道府県,観光来訪者数,47,沖縄県,298402
2021,7,都道府県,観光来訪者数,1,北海道,3975273
2021,7,都道府県,観光来訪者数,2,青森県,821674
2021,7,都道府県,観光来訪者数,3,岩手県,783347
2021,7,都道府県,観光来訪者数,4,宮城県,1435749
2021,7,都道府県,観光来訪者数,5,秋田県,768822
2021,7,都道府県,観光来訪者数,6,山形県,800792
2021,7,都道府県,観光来訪者数,7,福島県,1405360
2021,7,都道府県,観光来訪者数,8,茨城県,1593243
2021,7,都道府県,観光来訪者数,9,栃木県,2041073
2021,7,都道府県,観光来訪者数,10,群馬県,1335280
2021,7,都道府県,観光来訪者数,11,埼玉県,1756112
2021,7,都道府県,観光来訪者数,12,千葉県,2725860
2021,7,都道府県,観光来訪者数,13,東京都,6484264
2021,7,都道府県,観光来訪者数,14,神奈川県,2451114
2021,7,都道府県,観光来訪者数,15,新潟県,1562592
2021,7,都道府県,観光来訪者数,16,富山県,464535
2021,7,都道府県,観光来訪者数,17,石川県,674988
2021,7,都道府県,観光来訪者数,18,福井県,577625
2021,7,都道府県,観光来訪者数,19,山梨県,1227567
2021,7,都道府県,観光来訪者数,20,長野県,2162922
2021,7,都道府県,観光来訪者数,21,岐阜県,1618337
2021,7,都道府県,観光来訪者数,22,静岡県,3032034
2021,7,都道府県,観光来訪者数,23,愛知県,2666607
2021,7,都道府県,観光来訪者数,24,三重県,1328523
2021,7,都道府県,観光来訪者数,25,滋賀県,1075862
2021,7,都道府県,観光来訪者数,26,京都府,1751830
2021,7,都道府県,観光来訪者数,27,大阪府,2623446
2021,7,都道府県,観光来訪者数,28,兵庫県,3429372
2021,7,都道府県,観光来訪者数,29,奈良県,854497
2021,7,都道府県,観光来訪者数,30,和歌山県,735751
2021,7,都道府県,観光来訪者数,31,鳥取県,371016
2021,7,都道府県,観光来訪者数,32,島根県,557942
2021,7,都道府県,観光来訪者数,33,岡山県,1137903
2021,7,都道府県,観光来訪者数,34,広島県,1316868
2021,7,都道府県,観光来訪者数,35,山口県,830392
2021,7,都道府県,観光来訪者数,36,徳島県,433063
2021,7,都道府県,観光来訪者数,37,香川県,436992
2021,7,都道府県,観光来訪者数,38,愛媛県,705368
2021,7,都道府県,観光来訪者数,39,高知県,425517
2021,7,都道府県,観光来訪者数,40,福岡県,2117691
2021,7,都道府県,観光来訪者数,41,佐賀県,546075
2021,7,都道府県,観光来訪者数,42,長崎県,521872
2021,7,都道府県,観光来訪者数,43,熊本県,1224583
2021,7,都道府県,観光来訪者数,44,大分県,953581
2021,7,都道府県,観光来訪者数,45,宮崎県,679239
2021,7,都道府県,観光来訪者数,46,鹿児島県,705421
2021,7,都道府県,観光来訪者数,47,沖縄県,457037
2021,8,都道府県,観光来訪者数,1,北海道,3960749
2021,8,都道府県,観光来訪者数,2,青森県,857338
2021,8,都道府県,観光来訪者数,3,岩手県,706667
2021,8,都道府県,観光来訪者数,4,宮城県,1366048
2021,8,都道府県,観光来訪者数,5,秋田県,737220
2021,8,都道府県,観光来訪者数,6,山形県,777433
2021,8,都道府県,観光来訪者数,7,福島県,1299930
2021,8,都道府県,観光来訪者数,8,茨城県,1280022
2021,8,都道府県,観光来訪者数,9,栃木県,1977206
2021,8,都道府県,観光来訪者数,10,群馬県,1331216
2021,8,都道府県,観光来訪者数,11,埼玉県,1796680
2021,8,都道府県,観光来訪者数,12,千葉県,2658701
2021,8,都道府県,観光来訪者数,13,東京都,5368349
2021,8,都道府県,観光来訪者数,14,神奈川県,2321423
2021,8,都道府県,観光来訪者数,15,新潟県,1652857
2021,8,都道府県,観光来訪者数,16,富山県,410015
2021,8,都道府県,観光来訪者数,17,石川県,555774
2021,8,都道府県,観光来訪者数,18,福井県,566696
2021,8,都道府県,観光来訪者数,19,山梨県,1239597
2021,8,都道府県,観光来訪者数,20,長野県,2255953
2021,8,都道府県,観光来訪者数,21,岐阜県,1565668
2021,8,都道府県,観光来訪者数,22,静岡県,3076089
2021,8,都道府県,観光来訪者数,23,愛知県,2468031
2021,8,都道府県,観光来訪者数,24,三重県,1319440
2021,8,都道府県,観光来訪者数,25,滋賀県,952616
2021,8,都道府県,観光来訪者数,26,京都府,1503507
2021,8,都道府県,観光来訪者数,27,大阪府,2362190
2021,8,都道府県,観光来訪者数,28,兵庫県,3207563
2021,8,都道府県,観光来訪者数,29,奈良県,809248
2021,8,都道府県,観光来訪者数,30,和歌山県,796328
2021,8,都道府県,観光来訪者数,31,鳥取県,370890
2021,8,都道府県,観光来訪者数,32,島根県,522990
2021,8,都道府県,観光来訪者数,33,岡山県,1035676
2021,8,都道府県,観光来訪者数,34,広島県,1085902
2021,8,都道府県,観光来訪者数,35,山口県,752803
2021,8,都道府県,観光来訪者数,36,徳島県,407156
2021,8,都道府県,観光来訪者数,37,香川県,363991
2021,8,都道府県,観光来訪者数,38,愛媛県,585475
2021,8,都道府県,観光来訪者数,39,高知県,396061
2021,8,都道府県,観光来訪者数,40,福岡県,1527251
2021,8,都道府県,観光来訪者数,41,佐賀県,393147
2021,8,都道府県,観光来訪者数,42,長崎県,381218
2021,8,都道府県,観光来訪者数,43,熊本県,931388
2021,8,都道府県,観光来訪者数,44,大分県,823051
2021,8,都道府県,観光来訪者数,45,宮崎県,517414
2021,8,都道府県,観光来訪者数,46,鹿児島県,551512
2021,8,都道府県,観光来訪者数,47,沖縄県,451686
2021,9,都道府県,観光来訪者数,1,北海道,2738160
2021,9,都道府県,観光来訪者数,2,青森県,563787
2021,9,都道府県,観光来訪者数,3,岩手県,625651
2021,9,都道府県,観光来訪者数,4,宮城県,1243494
2021,9,都道府県,観光来訪者数,5,秋田県,678526
2021,9,都道府県,観光来訪者数,6,山形県,744347
2021,9,都道府県,観光来訪者数,7,福島県,1154609
2021,9,都道府県,観光来訪者数,8,茨城県,1250320
2021,9,都道府県,観光来訪者数,9,栃木県,1691565
2021,9,都道府県,観光来訪者数,10,群馬県,1117961
2021,9,都道府県,観光来訪者数,11,埼玉県,1810034
2021,9,都道府県,観光来訪者数,12,千葉県,2664648
2021,9,都道府県,観光来訪者数,13,東京都,5735077
2021,9,都道府県,観光来訪者数,14,神奈川県,2207923
2021,9,都道府県,観光来訪者数,15,新潟県,1294419
2021,9,都道府県,観光来訪者数,16,富山県,364570
2021,9,都道府県,観光来訪者数,17,石川県,552531
2021,9,都道府県,観光来訪者数,18,福井県,444121
2021,9,都道府県,観光来訪者数,19,山梨県,1042019
2021,9,都道府県,観光来訪者数,20,長野県,1880923
2021,9,都道府県,観光来訪者数,21,岐阜県,1319136
2021,9,都道府県,観光来訪者数,22,静岡県,2336522
2021,9,都道府県,観光来訪者数,23,愛知県,2016424
2021,9,都道府県,観光来訪者数,24,三重県,847453
2021,9,都道府県,観光来訪者数,25,滋賀県,808378
2021,9,都道府県,観光来訪者数,26,京都府,1367080
2021,9,都道府県,観光来訪者数,27,大阪府,2249028
2021,9,都道府県,観光来訪者数,28,兵庫県,3046113
2021,9,都道府県,観光来訪者数,29,奈良県,816731
2021,9,都道府県,観光来訪者数,30,和歌山県,561345
2021,9,都道府県,観光来訪者数,31,鳥取県,357165
2021,9,都道府県,観光来訪者数,32,島根県,494134
2021,9,都道府県,観光来訪者数,33,岡山県,876430
2021,9,都道府県,観光来訪者数,34,広島県,1025220
2021,9,都道府県,観光来訪者数,35,山口県,675874
2021,9,都道府県,観光来訪者数,36,徳島県,334560
2021,9,都道府県,観光来訪者数,37,香川県,281769
2021,9,都道府県,観光来訪者数,38,愛媛県,500371
2021,9,都道府県,観光来訪者数,39,高知県,322694
2021,9,都道府県,観光来訪者数,40,福岡県,1571773
2021,9,都道府県,観光来訪者数,41,佐賀県,484105
2021,9,都道府県,観光来訪者数,42,長崎県,345351
2021,9,都道府県,観光来訪者数,43,熊本県,1106969
2021,9,都道府県,観光来訪者数,44,大分県,782507
2021,9,都道府県,観光来訪者数,45,宮崎県,454047
2021,9,都道府県,観光来訪者数,46,鹿児島県,476300
2021,9,都道府県,観光来訪者数,47,沖縄県,385090
2021,10,都道府県,観光来訪者数,1,北海道,3395454
2021,10,都道府県,観光来訪者数,2,青森県,816535
2021,10,都道府県,観光来訪者数,3,岩手県,856159
2021,10,都道府県,観光来訪者数,4,宮城県,1630228
2021,10,都道府県,観光来訪者数,5,秋田県,797233
2021,10,都道府県,観光来訪者数,6,山形県,929765
2021,10,都道府県,観光来訪者数,7,福島県,1636967
2021,10,都道府県,観光来訪者数,8,茨城県,1963202
2021,10,都道府県,観光来訪者数,9,栃木県,2453336
2021,10,都道府県,観光来訪者数,10,群馬県,1646280
2021,10,都道府県,観光来訪者数,11,埼玉県,2266367
2021,10,都道府県,観光来訪者数,12,千葉県,3359542
2021,10,都道府県,観光来訪者数,13,東京都,7771980
2021,10,都道府県,観光来訪者数,14,神奈川県,2880399
2021,10,都道府県,観光来訪者数,15,新潟県,1716928
2021,10,都道府県,観光来訪者数,16,富山県,551393
2021,10,都道府県,観光来訪者数,17,石川県,838501
2021,10,都道府県,観光来訪者数,18,福井県,594432
2021,10,都道府県,観光来訪者数,19,山梨県,1333962
2021,10,都道府県,観光来訪者数,20,長野県,2774914
2021,10,都道府県,観光来訪者数,21,岐阜県,2035559
2021,10,都道府県,観光来訪者数,22,静岡県,3215410
2021,10,都道府県,観光来訪者数,23,愛知県,3025301
2021,10,都道府県,観光来訪者数,24,三重県,1435317
2021,10,都道府県,観光来訪者数,25,滋賀県,1314082
2021,10,都道府県,観光来訪者数,26,京都府,2209853
